Nonce,Incoming/Outgoing,Transaction Status,Category,Recipient Name,Token,Token Symbol,Tag,Token Amount,USD Amount,From Address,To Address,Description,Transaction Hash,Executed at,Transaction fees
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,26.59574468,250.35,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x12518C1Ad7a16B65390AB1Ca63726AD786d02846,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,37.23404255,350.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa1007E2CAd904fD7c848b0Fd437DFA2b94179f0b,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.91489362,300.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3308A124afD33a2872432bbfb6Cc5F9Af26ff99B,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x930Ca654FD057B5eD8be31f8DC3A3021Af002999,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xADf34dcF407f15653Aff0d1cE2d09612949Bcca3,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,10.63829787,100.14,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x85ca6a8DbFb04239a1d5fAE2a7129F62A5292990,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,10.63829787,100.14,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd85AeceDE377628220Ad0DbA373642C2479A0fb1,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x988682054ca48D89ADbd5C027D750A36c86b0493,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x219eC790Bf28A654f99E2815ea17F1896971B3e1,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x4857f88a5cA3e733fba9F1A68fB1c8Cf8a6954a4,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,10.63829787,100.14,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9F39b5a181B798913eC41D9038E977F3A6E45Bd1,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x230f1f8a569B0757bA9A9C4d9018333ba1CEaDc8,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xC998e16b16DC4E87BAd6CaDBcfa2AB392D27a513,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9091aC191064A023cce580235B9c6Ef45822b929,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x88D494bc8e19B508BEf7e2674Ab66540Dc010cA3,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,5.319148936,50.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0f9cCD6eC984c1614F3eB5fB6EFAF6fc6005216b,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
27,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,22.32142857,243.76,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x51062AF21E68007edfa5D4f8c19B59DeF76aBF4c,Bounties: Reviewers: Uniswap (Batch 2),0xaddbf110427ce573e6398646fa91e8fee71200d18acac9950a12619f72548530,06-04-2022 22:04:00 -04:00,0.008370 ETH
27,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xAfB5853Ba41eE4d8886eD66793535218bEc8F1A9,Bounties: Reviewers: Uniswap (Batch 2),0xaddbf110427ce573e6398646fa91e8fee71200d18acac9950a12619f72548530,06-04-2022 22:04:00 -04:00,0.008370 ETH
27,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,Bounties: Reviewers: Uniswap (Batch 2),0xaddbf110427ce573e6398646fa91e8fee71200d18acac9950a12619f72548530,06-04-2022 22:04:00 -04:00,0.008370 ETH
27,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464285714,48.75,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Bounties: Reviewers: Uniswap (Batch 2),0xaddbf110427ce573e6398646fa91e8fee71200d18acac9950a12619f72548530,06-04-2022 22:04:00 -04:00,0.008370 ETH
26,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,21.20535714,231.67,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,Bounties: Reviewers: Uniswap (Batch 1),0xb2c252c27b0cb4df106a32a3cc29bbd8ffd87ee85c5be2faf5f86db84243cecf,06-04-2022 17:04:00 -04:00,0.009397 ETH
26,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,14.50892857,158.51,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Reviewers: Uniswap (Batch 1),0xb2c252c27b0cb4df106a32a3cc29bbd8ffd87ee85c5be2faf5f86db84243cecf,06-04-2022 17:04:00 -04:00,0.009397 ETH
26,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,10.04464286,109.74,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7ADc92e50cD02CA11BCb2895A0656ac3dfCA7637,Bounties: Reviewers: Uniswap (Batch 1),0xb2c252c27b0cb4df106a32a3cc29bbd8ffd87ee85c5be2faf5f86db84243cecf,06-04-2022 17:04:00 -04:00,0.009397 ETH
26,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,11.16071429,121.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xEF74618f4937BFe6a8F2b945a9Dc18B8072B4E34,Bounties: Reviewers: Uniswap (Batch 1),0xb2c252c27b0cb4df106a32a3cc29bbd8ffd87ee85c5be2faf5f86db84243cecf,06-04-2022 17:04:00 -04:00,0.009397 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,35.71428571,390.99,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xBb7C2f56756750C89fDa7Ae331754b1EBfFeeaA9,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,69.19642857,757.56,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x18612addaB24b5b5dFEDA6425c6B89A2048C36Fb,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,53.57142857,586.49,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x08290908a251119a1C75bb9C36A7A41e9BF2f1E3,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7c855e1bF411Ab5975235bC8C74E032615073044,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,53.57142857,586.49,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x2D164Fa1f7319849FD3daD7ec322aA97047Ab0EA,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,53.57142857,586.49,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xE69731a83942227E45528Ff9Db9E35bC9e035497,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,40.17857143,439.87,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeB9d856C73a624da354fD3bEC616E8Cc7ffc56f9,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,42.41071429,464.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,42.41071429,464.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x8293460cf1E819C8e98c1BB20306F18e1C0961Da,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,35.71428571,390.99,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x80D39e43045cB4e31540b460C4a3352B8FF07b46,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x205973463b67bA2F2d7cD029CeB364D0d7374e17,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,26.78571429,293.25,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7aF2D9A872Cbb1Bc19fcBd75A4241776Ab63dcCA,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.39285714,146.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x237b7E3910F21051b386173aE86F98f0971444B6,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.39285714,146.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9520cFbC683bcF46C7D79428b86df3429e64f35E,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.85714286,195.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7b0483982A87268255E94b3595BCE640346d3254,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD6f7A9053573982d3c5706f9577Dda8beAe0897e,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.25,342.12,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3308A124afD33a2872432bbfb6Cc5F9Af26ff99B,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.25,342.12,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x12518C1Ad7a16B65390AB1Ca63726AD786d02846,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x57260a45C6c2564a27215f2b0a8319E112770791,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,20.08928571,219.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9DF9A3B2894f43bE2eEc3825dabE55BDF2d9080e,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd85AeceDE377628220Ad0DbA373642C2479A0fb1,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x219eC790Bf28A654f99E2815ea17F1896971B3e1,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.625,171.06,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xADf34dcF407f15653Aff0d1cE2d09612949Bcca3,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696428571,73.31,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xF1b7140562af43Bd61A2Aaa4357E5eC791F02517,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.39285714,146.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa1007E2CAd904fD7c848b0Fd437DFA2b94179f0b,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464285714,48.87,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xFCdbEF56E3351880E216f59F0cAbEc95D31de7CC,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
25,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464285714,48.87,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x85ca6a8DbFb04239a1d5fAE2a7129F62A5292990,Bounties: Analysts: Uniswap (Batch 2),0xff23fad62881040b22dcac35d9318b5eddd2ea5acfb194dedf897b93c857560b,06-04-2022 16:04:00 -04:00,0.021065 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,35.714,390.18,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x08290908a251119a1C75bb9C36A7A41e9BF2f1E3,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,71.429,780.39,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x2D164Fa1f7319849FD3daD7ec322aA97047Ab0EA,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,49.107,536.51,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.857,195.09,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x211F3a6B74D522A207b90310d69f00f7129E990a,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.857,195.09,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD6f7A9053573982d3c5706f9577Dda8beAe0897e,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.857,195.09,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7c855e1bF411Ab5975235bC8C74E032615073044,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,55.804,609.68,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeB9d856C73a624da354fD3bEC616E8Cc7ffc56f9,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,33.482,365.8,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa08dDaE991f1bd4334ca73E61EeB4EDA22b09053,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,46.875,512.12,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3308A124afD33a2872432bbfb6Cc5F9Af26ff99B,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7b0483982A87268255E94b3595BCE640346d3254,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
